repository,name,path,sha256,description,canonicalLocation
Automattic/build-with-wordpress,wordpress-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/plugins/zed/.agents/skills/wordpress-creator/SKILL.md,647461efc2e0d13e7541dcd846a21cd5e3b3cf520bcf11ddd0cf2b382b315ea3,"Route WordPress build and audit requests to the right implementation path for a Studio-backed site. Use when the user wants WordPress work and it is not yet clear whether the task should be handled as site creation, theme work, a custom block, a plugin, or an audit.",False
Automattic/build-with-wordpress,auditing,sources/Automattic--build-with-wordpress/b4fc8b710d1d/skills/auditing/SKILL.md,0bdafcc73202aec27a5a6a5232174ddc51d405d518ae62a31c3844c392057f68,"Audit a Studio-backed WordPress site for performance, accessibility, and visible frontend quality issues, then recommend or validate improvements.",True
Automattic/build-with-wordpress,block-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/skills/block-creator/SKILL.md,98d7ac1faee751433c5393956e8a31193029f78e37fafd5b0b398b47cae93144,"Create, edit, build, and review a custom WordPress Gutenberg block plugin inside a Studio-backed site.",True
Automattic/build-with-wordpress,design-previews-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/skills/design-previews-creator/SKILL.md,a408e52da1c508482fbc722d7617f549873de9581fb9e0fb59b65f0218327ac0,Generate three parallel design preview options for a Studio-backed site and collect the user's preferred direction before theme implementation.,True
Automattic/build-with-wordpress,plugin-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/skills/plugin-creator/SKILL.md,daa3cec94a33888976f963eb69b1189434bfc2c26600aa29b91623c9cdd71349,"Create or update a custom WordPress plugin for site functionality that should not live in a theme or a block. Use when the user needs reusable behavior, admin/settings UI, hooks, REST endpoints, scheduled tasks, integrations, or server-side logic for a Studio-backed site.",True
Automattic/build-with-wordpress,site-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/skills/site-creator/SKILL.md,593e0c1a6502671a5f3f122672f34ee9651081de70911690287ffc981a7dda66,Create a WordPress site from a rough idea using Studio and shared WordPress skills.,True
Automattic/build-with-wordpress,studio,sources/Automattic--build-with-wordpress/b4fc8b710d1d/skills/studio/SKILL.md,d84a7018f5b4d3b6442b2ef286763f36c60502a67539f89cf521113dfeff1d8e,"Use WordPress Studio for local WordPress development, preferring MCP and falling back to the Studio CLI when needed.",True
Automattic/build-with-wordpress,theme-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/skills/theme-creator/SKILL.md,1fe37455cc770e2a43705b8b7eaae108bd6c0c59bc8fc22b315b80ab7688105d,Create a modern WordPress block theme.,True
Automattic/build-with-wordpress,wordpress-creator,sources/Automattic--build-with-wordpress/b4fc8b710d1d/skills/wordpress-creator/SKILL.md,647461efc2e0d13e7541dcd846a21cd5e3b3cf520bcf11ddd0cf2b382b315ea3,"Route WordPress build and audit requests to the right implementation path for a Studio-backed site. Use when the user wants WordPress work and it is not yet clear whether the task should be handled as site creation, theme work, a custom block, a plugin, or an audit.",True
Automattic/wordpress-agent-skills,site-specification,sources/Automattic--wordpress-agent-skills/ea902bd83015/claude-code/wp-site-creator/skills/site-specification/SKILL.md,8f23ecdd249a57f5bba502a058aaff1d87943fb26ee8487458ef7630fb5fe8a1,"Extract comprehensive site specifications from simple descriptions. Use when analyzing a user's theme request to determine site type, audience, tone, layout requirements, and typography.",True
Automattic/wordpress-agent-skills,design-systems,sources/Automattic--wordpress-agent-skills/ea902bd83015/claude-cowork/wp-site-creator/skills/design-systems/SKILL.md,c235a42fcc5b25ef317cfa94104ce79c6dcb16bbbfe611445f748a461c2b5595,"Bold aesthetic direction guidance for web design. Use when making creative decisions about typography, color, motion, spatial composition, and overall visual style. Helps avoid generic ""AI slop"" aesthetics.",True
Automattic/wordpress-agent-skills,site-specification,sources/Automattic--wordpress-agent-skills/ea902bd83015/claude-cowork/wp-site-creator/skills/site-specification/SKILL.md,50900bcabaefe2d393931210206826398350b7ebc19a31263160f646b331097b,"Extract comprehensive site specifications from simple descriptions. Use when analyzing a user's theme request to determine site type, audience, tone, layout requirements, and typography.",True
Automattic/wordpress-agent-skills,wordpress-block-theming,sources/Automattic--wordpress-agent-skills/ea902bd83015/claude-cowork/wp-site-creator/skills/wordpress-block-theming/SKILL.md,4feab7d0e333dc37abcc0ac56bbfc016349a8d737b9c292046c4b8662d2d4337,"WordPress Full Site Editing (FSE) theme architecture. Use when generating theme.json, block templates, template parts, patterns, and functions.php for WordPress block themes.",True
WordPress/agent-skills,blueprint,sources/WordPress--agent-skills/d87ee6916e74/skills/blueprint/SKILL.md,e5770f02397f18005fb176def00c7dbc76dc3e8ce84407e7025734336d973747,"Use when the deliverable is WordPress Playground Blueprint JSON or a Blueprint bundle, including creating, editing, reviewing, validating schema keys, choosing steps/resources, and debugging Blueprint files. For only running or sharing a Playground environment, use wp-playground.",True
WordPress/agent-skills,wordpress-router,sources/WordPress--agent-skills/d87ee6916e74/skills/wordpress-router/SKILL.md,691647fe83b870e2da0a937645459dd152a42c29383763f651ab5f6d8beae4f4,"Use when the user asks about WordPress codebases (plugins, themes, block themes, Gutenberg blocks, WP core checkouts) and you need to quickly classify the repo and route to the correct workflow/skill (blocks, theme.json, REST API, WP-CLI, performance, security, testing, release packaging).",True
WordPress/agent-skills,wp-abilities-api,sources/WordPress--agent-skills/d87ee6916e74/skills/wp-abilities-api/SKILL.md,68152b5acc1b36b7d7aadd296363611db22bec1d23b556ec869744ef2bedfc5b,"Use when working with the WordPress Abilities API (wp_register_ability, wp_register_ability_category, /wp-json/wp-abilities/v1/*, @wordpress/abilities) including defining abilities, categories, meta, REST exposure, and permissions checks for clients.",True
WordPress/agent-skills,wp-abilities-audit,sources/WordPress--agent-skills/d87ee6916e74/skills/wp-abilities-audit/SKILL.md,fbc883197822c9764516122b66d1285053ec31ad6f026cfe7f04ebeef7304b0c,Audit a WordPress plugin's REST surface and produce a standardized audit document proposing Abilities API registrations. Produces a markdown doc with a YAML schema and prose sections that humans and agents can both consume when planning a registration rollout. Works on any WP plugin.,True
WordPress/agent-skills,wp-abilities-verify,sources/WordPress--agent-skills/d87ee6916e74/skills/wp-abilities-verify/SKILL.md,101b67e1f978136be54556001961579ca03572c18b2449d4b85d810fbf4fc324,"Verify a WordPress plugin's Abilities API registrations: enumerate abilities, check that callback behavior matches each annotation's claim (the adversarial readonly-but-writes detection), validate permissions and schemas, and validate audit documents produced by wp-abilities-audit.",True
WordPress/agent-skills,wp-block-development,sources/WordPress--agent-skills/d87ee6916e74/skills/wp-block-development/SKILL.md,d0db3166a84e2efeaa56a697f2b9879be96893bb8dc24f45438f444503699b36,"Use when developing WordPress (Gutenberg) blocks: block.json metadata, register_block_type(_from_metadata), attributes/serialization, supports, dynamic rendering (render.php/render_callback), deprecations/migrations, viewScript vs viewScriptModule, and @wordpress/scripts/@wordpress/create-block build and test workflows.",True
WordPress/agent-skills,wp-block-themes,sources/WordPress--agent-skills/d87ee6916e74/skills/wp-block-themes/SKILL.md,ae92ea0d67010c0e68a798dfd9ca8d196e66fa9602414bfa7fcca00dc1a95fa5,"Use when developing WordPress block themes: theme.json (global settings/styles), templates and template parts, patterns, style variations, and Site Editor troubleshooting (style hierarchy, overrides, caching).",True
WordPress/agent-skills,wp-interactivity-api,sources/WordPress--agent-skills/d87ee6916e74/skills/wp-interactivity-api/SKILL.md,68acba2672623ed903782ff5808ed36177d653fef2fc2430a55551fe0eb5f44e,"Use when building or debugging WordPress Interactivity API features (data-wp-* directives, @wordpress/interactivity store/state/actions, block viewScriptModule integration, wp_interactivity_*()) including performance, hydration, and directive behavior.",True
WordPress/agent-skills,wp-patterns,sources/WordPress--agent-skills/d87ee6916e74/skills/wp-patterns/SKILL.md,662d1e312d8103f5be52a149e31257fb32e8b88c6be2897748fbfe78bb8a01a7,"Pattern: create or update WordPress block patterns (starter pages, templates, template parts, Query Loop layouts), review pattern registration, block markup, categories, accessibility, or i18n/escaping, or improve pattern design quality. Route custom blocks to wp-block-development; route frontend interactivity to wp-interactivity-api.",True
WordPress/agent-skills,wp-performance,sources/WordPress--agent-skills/d87ee6916e74/skills/wp-performance/SKILL.md,a566ed5925e2ca0334650af751cf09fb9854e8554c6456306d7061c1200e4419,"Use when investigating or improving WordPress performance (backend-only agent): profiling and measurement (WP-CLI profile/doctor, Server-Timing, Query Monitor via REST headers), database/query optimization, autoloaded options, object caching, cron, HTTP API calls, and safe verification.",True
WordPress/agent-skills,wp-phpstan,sources/WordPress--agent-skills/d87ee6916e74/skills/wp-phpstan/SKILL.md,fda508d51ddbcbb1f0f98d89a20c6a89e2684b3774b8ab1e859352b5e6676450,"Use when configuring, running, or fixing PHPStan static analysis in WordPress projects (plugins/themes/sites): phpstan.neon setup, baselines, WordPress-specific typing, and handling third-party plugin classes.",True
WordPress/agent-skills,wp-playground,sources/WordPress--agent-skills/d87ee6916e74/skills/wp-playground/SKILL.md,548f46447bcde96a65b131c360b9e5a01f7d9a3a031f90ec9912a1aca607d44d,"Use as the WordPress Playground routing wrapper for ambiguous Playground work, local CLI runs with @wp-playground/cli, playground.wordpress.net share links, browser previews, snapshots, mounts, version switching, and Xdebug. For Blueprint JSON authoring or review, use the blueprint skill directly.",True
WordPress/agent-skills,wp-plugin-development,sources/WordPress--agent-skills/d87ee6916e74/skills/wp-plugin-development/SKILL.md,a9b8af653897ac150e52de1430ad0c51cefe19553ac932c48cfc54639270c5bc,"Use when developing WordPress plugins: architecture and hooks, activation/deactivation/uninstall, admin UI and Settings API, data storage, cron/tasks, security (nonces/capabilities/sanitization/escaping), and release packaging.",True
WordPress/agent-skills,wp-plugin-directory-guidelines,sources/WordPress--agent-skills/d87ee6916e74/skills/wp-plugin-directory-guidelines/SKILL.md,4a7f65c96d3f8fa7a3cfe697f7ba43bc322e2e17ab98d5cd68d28296571c5e24,"Use when reviewing WordPress plugins for GPL compliance, checking license headers or compatibility, evaluating upsell/freemium/trialware patterns, validating plugin naming or trademark rules, checking plugin slugs, understanding why a plugin was rejected from WordPress.org, or answering any question about the 18 WordPress.org Plugin Directory guidelines — even if the user doesn't mention 'guidelines' explicitly.",True
WordPress/agent-skills,wp-project-triage,sources/WordPress--agent-skills/d87ee6916e74/skills/wp-project-triage/SKILL.md,6475b01679576ded3113a5d12f08b789c1def02249f0fcdd23d119593e72ce5c,"Use when you need a deterministic inspection of a WordPress repository (plugin/theme/block theme/WP core/Gutenberg/full site) including tooling/tests/version hints, and a structured JSON report to guide workflows and guardrails.",True
WordPress/agent-skills,wp-rest-api,sources/WordPress--agent-skills/d87ee6916e74/skills/wp-rest-api/SKILL.md,46c17297230f9f8f0f43f273277dad4d2fd4bee9849ae95cdcce8ae4cc04bb5b,"Use when building, extending, or debugging WordPress REST API endpoints/routes: register_rest_route, WP_REST_Controller/controller classes, schema/argument validation, permission_callback/authentication, response shaping, register_rest_field/register_meta, or exposing CPTs/taxonomies via show_in_rest.",True
WordPress/agent-skills,wp-wpcli-and-ops,sources/WordPress--agent-skills/d87ee6916e74/skills/wp-wpcli-and-ops/SKILL.md,0d3e3524058326ff05bc47acb104a5a12035a155968bd685549b59f992ec3045,"Use when working with WP-CLI (wp) for WordPress operations: safe search-replace, db export/import, plugin/theme/user/content management, cron, cache flushing, multisite, and scripting/automation with wp-cli.yml.",True
WordPress/agent-skills,wpds,sources/WordPress--agent-skills/d87ee6916e74/skills/wpds/SKILL.md,dce9a179907ec955ce7fc0b55d1d9c86a1f81f9cc935916d7aafa5700ddd57ad,"Use when building UIs leveraging the WordPress Design System (WPDS) and its components, tokens, patterns, etc.",True
WordPress/marketing,wordcamp-event-recap,sources/WordPress--marketing/8a90a4efdbe0/skills/wordcamp-event-recap/SKILL.md,d8ff4566a0b4c18814f20e0f8b5b8d6b1ecde657bebd8fbf73f93b2c825aecba,">- Draft a flagship WordCamp event recap for WordPress.org/news in the Events category, grounded in real event notes and live event sources rather than an AI summary of a schedule. Use when writing, drafting, building, or revising a recap of a WordCamp such as WordCamp US, WordCamp Europe, WordCamp Asia, or another flagship regional WordCamp, including coverage of Contributor Day, opening and closing keynotes, sessions and tracks, sponsors, photo galleries, human texture, and next-event calls to action. Builds on the wordpress-news-writing skill and adds event-recap-specific input requirements, a required source-gathering pass, post structure, tone and humanizer rules, and a final self-edit checklist.",True
WordPress/marketing,wordpress-news-writing,sources/WordPress--marketing/8a90a4efdbe0/skills/wordpress-news-writing/SKILL.md,bd76b07000e6b435cfdfeed47dd797be61bdf1225454319bc09bfef1a23f6742,">- Draft posts for WordPress.org/news in the official voice of the WordPress open source project, following the WordPress Marketing Style Guide and Brand Book. Use whenever the user wants to write, draft, ghostwrite, or revise a WordPress.org/news post, a WordPress project announcement, a version release post (major, minor, maintenance, security, beta, or release candidate), a product or feature launch, a WordCamp recap, or any public-facing content that should read as if it comes from the WordPress project. Also use when adapting existing copy into the WordPress.org news voice, or when checking that a draft matches WordPress editorial and terminology conventions.",True
WordPress/marketing,wordpress-showcase-writer,sources/WordPress--marketing/8a90a4efdbe0/skills/wordpress-showcase-writer/SKILL.md,287c336ce96cd7a309d938c87ccbfb3153d62b80fc53d2670ad97bece195689d,">- Write two-paragraph website descriptions for the WordPress Showcase (wordpress.org/showcase) in the voice of the WordPress open source project. Use when drafting or revising a Showcase entry from a submitted Site URL, a submitter Description, and a Reason for Submission, or whenever someone wants an on-brand description of a site built with WordPress that helps demonstrate what the platform can do across personal blogs, small businesses, enterprise companies, and national governments. The first paragraph describes the company, organization, brand, or person behind the site; the second describes how WordPress is used in an interesting or unique way. Applies the WordPress Marketing Style Guide and Brand Book.",True
WordPress/marketing,wordpress-social-writer,sources/WordPress--marketing/8a90a4efdbe0/skills/wordpress-social-writer/SKILL.md,133b1a1265ee55d3998b7899f5f0fe8c37fe2c44e61d94ad96613360ee8c4d0b,">- Generate ready-to-publish social media posts for the WordPress open source project across X, Bluesky, Threads, Mastodon, Facebook, Instagram, LinkedIn, and Tumblr from a single feed item (post title, URL, and content). Use when turning a WordPress.org/news post, developer.wordpress.org/news article, WordPress Showcase entry, WordCamp event page, or other WordPress community link into per-platform social copy in the WordPress project voice. Applies the WordPress Marketing Style Guide, per-platform character limits, approved hashtags, shortlink detection, and tone calibration, and emits one labeled field per platform for downstream automation.",True
mralaminahamed/wordpress-official-agent-skills,blueprint,sources/mralaminahamed--wordpress-official-agent-skills/bcb9eb44b26f/skills/blueprint/SKILL.md,6b850866018e3025d2988d54643986801e6a723e4eba5116aba4744374ff0aeb,"Use when creating, editing, or reviewing WordPress Playground blueprint JSON files. Triggers on mentions of blueprints, playground configuration, or requests to set up a WordPress demo environment.",True
mralaminahamed/wordpress-official-agent-skills,wordpress-router,sources/mralaminahamed--wordpress-official-agent-skills/bcb9eb44b26f/skills/wordpress-router/SKILL.md,38f4dc3356795a452c070ef9d42143aba720866e76736864958aa6eed6a923a8,"Use when the user asks about WordPress codebases (plugins, themes, block themes, Gutenberg blocks, WP core checkouts) and you need to quickly classify the repo and route to the correct workflow/skill (blocks, theme.json, REST API, WP-CLI, performance, security, testing, release packaging).",True
mralaminahamed/wordpress-official-agent-skills,wp-abilities-api,sources/mralaminahamed--wordpress-official-agent-skills/bcb9eb44b26f/skills/wp-abilities-api/SKILL.md,de00356976a3d1ace78664b42d5ece69d4351dd05901acc040383d27403a0e89,"Use when working with the WordPress Abilities API (wp_register_ability, wp_register_ability_category, /wp-json/wp-abilities/v1/*, @wordpress/abilities) including defining abilities, categories, meta, REST exposure, and permissions checks for clients.",True
mralaminahamed/wordpress-official-agent-skills,wp-abilities-audit,sources/mralaminahamed--wordpress-official-agent-skills/bcb9eb44b26f/skills/wp-abilities-audit/SKILL.md,d95338dc948013c4fcf50fccdaeb22dba8d71676cc00703b0ae9c332582d0047,Audit a WordPress plugin's REST surface and produce a standardized audit document proposing Abilities API registrations. Produces a markdown doc with a YAML schema and prose sections that humans and agents can both consume when planning a registration rollout. Works on any WP plugin.,True
mralaminahamed/wordpress-official-agent-skills,wp-abilities-verify,sources/mralaminahamed--wordpress-official-agent-skills/bcb9eb44b26f/skills/wp-abilities-verify/SKILL.md,451765350afd12c009f673a8543a04402b28c7c847a9b826ae4c5e38bee473bc,"Verify a WordPress plugin's Abilities API registrations: enumerate abilities, check that callback behavior matches each annotation's claim (the adversarial readonly-but-writes detection), validate permissions and schemas, and validate audit documents produced by wp-abilities-audit.",True
mralaminahamed/wordpress-official-agent-skills,wp-block-development,sources/mralaminahamed--wordpress-official-agent-skills/bcb9eb44b26f/skills/wp-block-development/SKILL.md,0bb162e63148530991584df1ae8c06fbb33cd4d642c115101ef491e530d6705c,"Use when developing WordPress (Gutenberg) blocks: block.json metadata, register_block_type(_from_metadata), attributes/serialization, supports, dynamic rendering (render.php/render_callback), deprecations/migrations, viewScript vs viewScriptModule, and @wordpress/scripts/@wordpress/create-block build and test workflows.",True
mralaminahamed/wordpress-official-agent-skills,wp-block-themes,sources/mralaminahamed--wordpress-official-agent-skills/bcb9eb44b26f/skills/wp-block-themes/SKILL.md,f62355257cfd2ce23ed7ccc40ba813bd5d51c5df73f5f6fca2cc94074b21640b,"Use when developing WordPress block themes: theme.json (global settings/styles), templates and template parts, patterns, style variations, and Site Editor troubleshooting (style hierarchy, overrides, caching).",True
mralaminahamed/wordpress-official-agent-skills,wp-interactivity-api,sources/mralaminahamed--wordpress-official-agent-skills/bcb9eb44b26f/skills/wp-interactivity-api/SKILL.md,7d21134c676dcad8701286479700d095f7adf9643cc22de2fb2f6b7977fc18c5,"Use when building or debugging WordPress Interactivity API features (data-wp-* directives, @wordpress/interactivity store/state/actions, block viewScriptModule integration, wp_interactivity_*()) including performance, hydration, and directive behavior.",True
mralaminahamed/wordpress-official-agent-skills,wp-performance,sources/mralaminahamed--wordpress-official-agent-skills/bcb9eb44b26f/skills/wp-performance/SKILL.md,98381af01491d5bec43f1675f8eb4d119421f08cb73bb772ed01bc92d86404d8,"Use when investigating or improving WordPress performance (backend-only agent): profiling and measurement (WP-CLI profile/doctor, Server-Timing, Query Monitor via REST headers), database/query optimization, autoloaded options, object caching, cron, HTTP API calls, and safe verification.",True
mralaminahamed/wordpress-official-agent-skills,wp-phpstan,sources/mralaminahamed--wordpress-official-agent-skills/bcb9eb44b26f/skills/wp-phpstan/SKILL.md,227d3025f58515d4bd19d678df8dfa97b1148a1768be12646f661c76c52e2fcf,"Use when configuring, running, or fixing PHPStan static analysis in WordPress projects (plugins/themes/sites): phpstan.neon setup, baselines, WordPress-specific typing, and handling third-party plugin classes.",True
mralaminahamed/wordpress-official-agent-skills,wp-playground,sources/mralaminahamed--wordpress-official-agent-skills/bcb9eb44b26f/skills/wp-playground/SKILL.md,c855c5750fbc1d97920c93ff61a5efc5a21c96ff256e2cb6b84d840881dbf60d,"Use for WordPress Playground workflows: fast disposable WP instances in the browser or locally via @wp-playground/cli (server, run-blueprint, build-snapshot), auto-mounting plugins/themes, switching WP/PHP versions, blueprints, and debugging (Xdebug).",True
mralaminahamed/wordpress-official-agent-skills,wp-plugin-development,sources/mralaminahamed--wordpress-official-agent-skills/bcb9eb44b26f/skills/wp-plugin-development/SKILL.md,89f320ecffc54a851aac45cec25c5711b88cea057131c16c1e4fdc514d8024d5,"Use when developing WordPress plugins: architecture and hooks, activation/deactivation/uninstall, admin UI and Settings API, data storage, cron/tasks, security (nonces/capabilities/sanitization/escaping), and release packaging.",True
mralaminahamed/wordpress-official-agent-skills,wp-plugin-directory-guidelines,sources/mralaminahamed--wordpress-official-agent-skills/bcb9eb44b26f/skills/wp-plugin-directory-guidelines/SKILL.md,f4b3c042f03ff72e907804ba5ffcf2de92e3267b25239c7b8826fcfc47193a0d,"Use when reviewing WordPress plugins for GPL compliance, checking license headers or compatibility, evaluating upsell/freemium/trialware patterns, validating plugin naming or trademark rules, checking plugin slugs, understanding why a plugin was rejected from WordPress.org, or answering any question about the 18 WordPress.org Plugin Directory guidelines — even if the user doesn't mention 'guidelines' explicitly.",True
mralaminahamed/wordpress-official-agent-skills,wp-project-triage,sources/mralaminahamed--wordpress-official-agent-skills/bcb9eb44b26f/skills/wp-project-triage/SKILL.md,dafa04de97711453672517b2fd6a11cdbc0ba54e72d628052c4796275a340f79,"Use when you need a deterministic inspection of a WordPress repository (plugin/theme/block theme/WP core/Gutenberg/full site) including tooling/tests/version hints, and a structured JSON report to guide workflows and guardrails.",True
mralaminahamed/wordpress-official-agent-skills,wp-rest-api,sources/mralaminahamed--wordpress-official-agent-skills/bcb9eb44b26f/skills/wp-rest-api/SKILL.md,37031a8a2844ecf330819fa593f34c4a25d940804551627188836513eaa9d878,"Use when building, extending, or debugging WordPress REST API endpoints/routes: register_rest_route, WP_REST_Controller/controller classes, schema/argument validation, permission_callback/authentication, response shaping, register_rest_field/register_meta, or exposing CPTs/taxonomies via show_in_rest.",True
mralaminahamed/wordpress-official-agent-skills,wp-wpcli-and-ops,sources/mralaminahamed--wordpress-official-agent-skills/bcb9eb44b26f/skills/wp-wpcli-and-ops/SKILL.md,4c751f6f2b8bebf510dff26f4ac360ddfe3ca1f35ca3fca48b7c238f77648470,"Use when working with WP-CLI (wp) for WordPress operations: safe search-replace, db export/import, plugin/theme/user/content management, cron, cache flushing, multisite, and scripting/automation with wp-cli.yml.",True
mralaminahamed/wordpress-official-agent-skills,wpds,sources/mralaminahamed--wordpress-official-agent-skills/bcb9eb44b26f/skills/wpds/SKILL.md,27fa1a89be840d52ddcc7cefa62c3907ebbf40494cfbc6b66c15903ba6bb398d,"Use when building UIs leveraging the WordPress Design System (WPDS) and its components, tokens, patterns, etc.",True
respira-press/agent-skills-wordpress,activity-report-composer,sources/respira-press--agent-skills-wordpress/e40b8b899116/skills/activity-report-composer/SKILL.md,154e368f3afc262098ec94a4a4a39541b2e01111559681b4d1bee9d0bf2d0f61,"Use when the user asks for a client report, a monthly or activity report, a case study draft, or says 'what did i ship this month'. Turns the site audit log into a written report in one of six framings: agency client report, case study, internal recap, testimonial draft, build-in-public, personal recap.",True
respira-press/agent-skills-wordpress,art-direction,sources/respira-press--agent-skills-wordpress/e40b8b899116/skills/art-direction/SKILL.md,4f8dbbe1dfb7fe956f09edd676b9bad30616b067829b96f33e16cfcadd53b1ba,"Use on any page build, redesign, or 'make it look better' request on a site that has (or needs) a saved Art Direction. Loads the direction before the first element is written, plans tokens in two passes against the direction's donts and the known AI-default aesthetics, builds with tokens preserved, checks the result with respira_check_design, and mints a live preview. Also the import lane for Claude Design output and other design-system documents.",True
respira-press/agent-skills-wordpress,brand-voice-synthesizer,sources/respira-press--agent-skills-wordpress/e40b8b899116/skills/brand-voice-synthesizer/SKILL.md,2829418812191263f6030aab477bbe8f802399b8598242fe3f421b7703d708a1,"Use when the user says 'extract my brand voice', 'what is my writing style', or 'analyze my tone', or before any skill that writes copy for the site. Reads 5-10 published posts and persists tone, lexicon, sentence patterns, formality, signature phrases, and phrases the site never uses.",True
respira-press/agent-skills-wordpress,build-oxygen6-page,sources/respira-press--agent-skills-wordpress/e40b8b899116/skills/build-oxygen6-page/SKILL.md,507faa5f6a8f7dc6eb3af07d7e5ce4a0469888a3e3d89af77f06d11af1bd8b49,"Use when building or rebuilding a page, header, footer, or template on an Oxygen 6 (Jenga) site, or when a previous attempt produced a blank page, one raw HTML block, or 'Unknown element'. Hands the agent the Oxygen 6 element schemas and the Template Content Area rule. Not for Oxygen Classic.",True
respira-press/agent-skills-wordpress,content-portability,sources/respira-press--agent-skills-wordpress/e40b8b899116/skills/content-portability/SKILL.md,5a91eae191bf5e38b4d1523fe682a7c9992b0f1335eb9c9da354f860d4b19bdc,"Use when the user says 'export my site', 'backup my pages before editing', 'download my content locally', or 'migrate content to my other site'. Exports pages, posts, and custom posts to portable local packages with builder data, media, and markdown, then imports elsewhere with ID remapping.",True
respira-press/agent-skills-wordpress,conversion-audit,sources/respira-press--agent-skills-wordpress/e40b8b899116/skills/conversion-audit/SKILL.md,39b8dfc253d47431e79e6f3796c4920b1ca568cf63fe9441511c3ddec08e62ad,"Use when the user says 'audit my conversion rate', 'cro check', 'find conversion leaks', or asks what is hurting conversion before a paid campaign or after a redesign. Scores six friction dimensions: above-the-fold clarity, CTA hierarchy, form length, social proof, speed, trust signals.",True
respira-press/agent-skills-wordpress,custom-post-type-architect,sources/respira-press--agent-skills-wordpress/e40b8b899116/skills/custom-post-type-architect/SKILL.md,7ab8fd51e28edcf29434e90e273ee39ece9cd4be3981bbd3abc59818e53416e4,"Use when the user asks to create a custom post type, build a portfolio, set up case studies, add team members, events, or podcast episodes, or says 'scaffold a CPT'. Creates the post type plus supporting taxonomies, an ACF field group, sample entries, and a builder-specific single template suggestion.",True
respira-press/agent-skills-wordpress,design-system-synthesizer,sources/respira-press--agent-skills-wordpress/e40b8b899116/skills/design-system-synthesizer/SKILL.md,657be5a01e9462cc8d773bce33b809030bca5bf4cf7f0d49bd6d33b9192c1c05,"Use when the user says 'build a design system for my site', 'extract design tokens', 'capture my brand', or 'build my style guide', or after a rebrand. Reads representative pages, theme files, and media to extract logo, colors, typography, spacing, and components, then writes a visible style-guide page.",True
respira-press/agent-skills-wordpress,figma-to-bricks,sources/respira-press--agent-skills-wordpress/e40b8b899116/skills/figma-to-bricks/SKILL.md,acd5e738afb9c0ac0dadd8b888c93ddadccbb17ade1ea992ca86d8c20cd759eb,"Use when the user says 'figma to bricks', 'build this figma design in bricks', or hands over a Figma frame to rebuild on a Bricks Builder site. Maps the Figma node tree to native Bricks elements with BEM global classes, imports the frame's palette into the Bricks design system, and writes to a draft, so nothing live is touched.",True
respira-press/agent-skills-wordpress,figma-to-divi,sources/respira-press--agent-skills-wordpress/e40b8b899116/skills/figma-to-divi/SKILL.md,76b276e9dbbbe5fb1dfe971e2e68c1be235491d9989a136d7ab562f0d18afd34,"Use when the user says 'figma to divi', 'build this figma design in divi', or hands over a Figma frame to rebuild in WordPress on a Divi site. Maps the Figma node tree to native Divi sections, rows, columns and modules (Divi 5 blocks or Divi 4 shortcodes, auto-detected) and writes to a draft, so nothing live is touched.",True
respira-press/agent-skills-wordpress,figma-to-elementor,sources/respira-press--agent-skills-wordpress/e40b8b899116/skills/figma-to-elementor/SKILL.md,0dc117372d0eedbdc865afede34b995713d5aecade500ec5b095d1cfd1dd1887,"Use when the user says 'figma to elementor', 'build this figma design in elementor', or hands over a Figma frame to rebuild in WordPress. Maps the Figma node tree to Elementor widgets and containers and writes clean Elementor JSON into a draft duplicate, so nothing live is touched.",True
respira-press/agent-skills-wordpress,figma-to-gutenberg,sources/respira-press--agent-skills-wordpress/e40b8b899116/skills/figma-to-gutenberg/SKILL.md,042d0750d647dfeaa0053755f390c217be69cb56d3015f59208363e818ab099b,"Use when the user says 'figma to gutenberg', 'figma to blocks', or hands over a Figma frame to rebuild on a WordPress site that uses the block editor. Maps the Figma node tree to core Gutenberg blocks, registers the frame's palette in Global Styles, and writes to a draft, so nothing live is touched.",True
respira-press/agent-skills-wordpress,html-to-breakdance,sources/respira-press--agent-skills-wordpress/e40b8b899116/skills/html-to-breakdance/SKILL.md,ff2099adfbf66d41fedb48104ab8adc8a4becb0cb586ab9fa90db1d4271d7504,"Use when the user says 'convert this html to breakdance' or 'paste html into breakdance', or has a Webflow, Framer, CodePen, or old static export to bring into a Breakdance site. Converts raw HTML and CSS into native EssentialElements nodes in _breakdance_data, mapping colors, type, and spacing to Breakdance Variables, and refusing element types Breakdance would skip-render.",True
respira-press/agent-skills-wordpress,html-to-bricks,sources/respira-press--agent-skills-wordpress/e40b8b899116/skills/html-to-bricks/SKILL.md,a69a3589d44d531471b7e0bd39405f668ee71fdd6a59ef54e45e066122132ad6,"Use when the user says 'convert this html to bricks' or 'paste html into bricks', or has a Webflow, Framer, CodePen, or old static export to bring into a Bricks site. Converts raw HTML and CSS into native Bricks elements, mapping colors, type, and spacing to design tokens, plus ACSS classes when installed.",True
